score;content;label
5;Sudah baguss.. sedikit saran. untuk perusahaan yg di cari jangan yg lulusan S1,S2 nya, tp pengalaman lah yg lbh bisa diandalkan.. krna sedikit banyak yg sarjana malah kalah kualitas dan kuantitas nya dgn yg hanya lulusan SMA/SMK/Sederajat;positif
4;Aplikasinya bagus dan mudah penggunaan dalam pencarian loker terbaru, jika saya dapat panggilan dan d terima kerja ntar kasih bintang limaÃ°Å¸â€˜Â;positif
3;Saya kasih bintang 3 dulu , lowongan nya gak dikasih alamat jadi bingung dimana tempatnya, kalau dapat pekerjaan saya tambahin bintang nya;netral
4;Bagus tapi ada yg mau ngelamar harus buka aplikasi yg lain itu yg bikin sulit buat ngelamar.;netral
5;Sangat membantu meskipun kerja di bali belum sy temui Ã°Å¸ËœÅ ;netral
4;Gampang mengajukan lamaran dengan cv yang bisa dibuat di aplikasi, sementara kasih 4 bintang jika keterima kerja saya tambah lagi jadi 5 bintang;positif
5;Banyak.yg bagus dan bermutu juga perusahaan yg di rekomendasikan;positif
1;disharing lagi lah kerjaannya gak ada yg bener :) jangan nyepam pesan doang;negatif
5;Sangat memuaskan mancari pekerjaan menjadi mudah nunggu apa lagi buruan install sekrang juga yang masih nganggur;positif
5;Min klo masuk in loker itu tulis juga alamat lengkap nya.. Jadi kami tahu di mana lokasi nya yg akurat... Terimakasih;netral
5;Sangat membantu para lulusan dalam mencari lowongan kerja. Good job;positif
5;Proses input data diri mudah dan simpel, mantapnya lagi ada responnya cepat dr perusahaan.;positif
1;Tiap dapet panggilan interview dari indeed gapernah dapet perusahaan yg bener, semuanya penipuan. Tolong dong bantu share perusahaan/pt yg real agar tidak banyak org yg dirugikan!!;negatif
3;Bintang 3 dulu, apk bermanfaat. Masih lama proses panggilan interview dari perusahaan yang saya apply, sampai 1bulan baru dipanggil. Semoga bisa menampilkan job bervariasi terutama bisa menghadirkan kriteria penawaran kerja valid untuk pekerja berusia + 35.;netral
2;Kok indeed syaa gak bisa masuk yah??, padahal jaringannya ada.. Tapi selalu tidak bisa masuk.. Mohon pencerahan nya;negatif
3;"Masih banyak perusahaan abal-abal/penipu mohon sekiranya di saring lgi untuk perusahan abal"" agar tidak masuk di daftar lowongan kerja";negatif
2;"Sering melamar dari sini tapi gk dapet"" kerja. Jarang ada pemberitahuan. Sekalinya ada pangilan. Interfiunya pakai duit teruss";negatif
1;aplikasi aneh.. gak bisa melamar lowongan. ini mirip aplikasi hacker yg ngumpulin low ker doang. so sorry, if this comment a litlle bit rude.;negatif
4;Bagus tapi kurang nyaman dalam pencarian.. harusnya langsung di homenya lowingan terpangpang. Terus baru ada filter job sama salary expertnya;netral
5;Sangat membantu dlm mencari dan melamar suatu pekerjaan;positif
5;Sangat membantu bagi para pencari kerja, simple dan loker nya banyak selalu update;positif
4;Kasih info berapa kandidat yg sudah apply dan status postingan yg sudah expired di hapus .. trus kasih form interview invitation kalo bisa, dr employer ke kandidat.. indeed ini udah mulai banyak di kenal perusahaan, cuma kandidat masih banyak yg belum tau;netral
1;Aplikasi yang NYAMPAH BANGET..!!!! gua kecewa info krja kok tipu2 semua pada masuk.!!!! Kerja yang bener donk jd admin..!!!! Jgn ngebo tuh mata..!!!! Liat merchant kerjaanya semua PERUSAHAAN BODONG MASUK!!!!!;negatif
5;Sangat bagus aplikasinya dan sangat cepat prosesnya;positif
5;Aplikasi yang bagus, yang sangat membantu masyarakat dalam mencari pekerjaan, terimakasih indeed;positif
2;Belom bisa di bilang baik dan dikasih bintang 5 kalau belum di perbaiki lagi aplikasi indeed.dan satu hal lagi,tolong dong jangan biarin orang bikin iklan lowongan kerja yang palsu yang ujung ujungnya dia minta duit ke pelamar.kasian yang jauh jauh dateng panggilan palsu kalo yang belum tau,tolong di pertingkat lagi,makasih;negatif
3;"Bagus sih. Tapi masih banyak oknum"" penipu yang mengatasnamakan perusahaan besar, adapula oknum penipu yang sengaja memberikan nama perusahaan yang hampir mirip di daftar lowongan. Fitur report perusahaan menurut saya masih belum optimal dalam menanganinya. Saran saya untuk kedepannya tambahkan cek lokasi pada daftar"" lowongan, supaya pelamar bisa hati"" terhadap penipuan yang ada di daftar lowongan.";negatif
4;Seharus nya kalo masa iklan yg sudah tidak memerlukan karyawan atau pekerja hilangin iklan tersebut;netral
5;Sangat membantu dan mempermudah mencari perusahaan yang membutuhkan.;positif
5;Terima kasih indeed buat semua lowongan pekerjaan yang diberikan. Terus update perkembangan lowongan kerja terbaru dari perusahaan perusahaan ternama di Indonesia dan penempatan nya;positif
5;Lowongan pekerjaan sesuai bidang dan keahlian selalu updated.aplikasi bagus singkat dan informatif;positif
1;Kayaknya ini aplikasi yg menjerumuskan. Hampir semua undangan interview berlokasi sama wkwkwkw. Di tambah pengalaman yg lain juga sama d mintai uang admin ... Laporkan aja ini admin ke pihak berwajib ... Sama dengan membantu kejahatan .. Pungli;negatif
3;cukup baik dalam menampilkan hasil pencarian, bisa recomended apabila jenis pekerjaan yg masuk dan di tampilkan terlebih dahulu oleh pihak indeed, karena dapat membantu pencaker dalam meminimalisir loker penipuan.;positif
1;Di apk ini kebanyakan calo berbayar semua awalnya gratis pas mau di tes harus bayar dulu;negatif
4;Aplikasi sangat membantu bagi para pencari kerja, tapi kalau bisa perusahaan MLM apalagi QNET jangan di masukan ke kategori pencarian kerja, karena akan mempersulit para pencari kerja.;positif
5;Trimakasih saya bertrimaksih dengan adanya aplikasi ini terutama yg menciptakan aplikasi ini dan aplikasi ini Sangat sangat sangat membantu saya dalam mencari informasi pekerjaan;positif
5;Informasi lowongan yang di sampaikan sangat membantu. Terimakasih banyak indeed.;positif
3;Respon pengelola aplikasi bagus dalam menginformasikan lowongan kerja dan reeport bahwa lamaran kerja kita sudah direspon oleh pihak perusahaan. Namun lowongan yg diberikan banyak sekali tidak sesuai dengan bacground keahlian dan pengalaman kerja kita. Saya membutuhkan perkerjaan dibidang perkebunan, & Kehutanan. Terimakasih indeed.;netral
4;"Apk ini cukup memudahkan sy utk mencari pekerjaan, dan lengkap dgn cv yg tdk repot utk d isi.. Sayang x ad bbrp tanggapan dr pengguna lain yg kurang baik n membuat sy ckp was"" utk melamar krj yg ad d luar dr kota t4 tinggal sy..";netral
2;Mungkin saya aja belum beruntung dapar kerjaan dari Apk Ini. banyak perusahaan kalengÃ‚Â² atau perusahaa bodong yang minta uang kepada mencari kerja. saran saya kepada pencari kerja harus super hatiÃ‚Â² searcing dulu di internet PT-nya kalau ada interview perusahaan;negatif
2;Mantap saya kurangin bintangnya Kerjaan saya akuin ini banyak bahkan banjir nya lowongan kerja setiap harinya Tapi sayang 70% Persen Lowongan Indeed itu berada dalam Garis penipuan alias Loker Palsu bahkan anehnya lagi Setiap saya dapat panggilan juga itu pas disana dipintain duit 600.000 s/d 1.000.000 kami mohon admin indeed Perbaikilah sistemnya harus singkron didata dan di lapangan Berikan lah loker yang nama PT. nya ada alamat maps nya jelas inikebanyakan Hoks nama ptnya.;negatif
5;Lebih ditingkatkan informasi lowongan kerja yg lebih update;netral
2;Sejauh ini saya sudah merasakan manfaat menggunakan app ini jdi lebih fleksibel namun sejauh ini juga belum mendapatkan pekerjaan melalui app ini.;netral
5;I Cari Lowongan adalah Aplikasi yang bagus & Simple.;positif
5;Semoga dengan adanya aplikasi Indeed Job ini peluang mencari kerja sangat mudah & akurat dengan sesuai prusahaan yg sedang membutuhkan karyawan/karyawati. Terimakasih tolong lebih diperbanyak info lowongan kerjanya.;positif
4;Lebih detail lagi dan lebih luas lagi untuk update y terutam petusahaan besar;netral
5;Mudah2n aplikasi ini sangat bermanfaat dan membatu bagi kalangan orang dalam aspek pencarian pekerjaan yg sesuai dengan kriteria dan kemampuan/keahlian masing2.;positif
5;"Bagus dan memudahkan saya dalam mencari lowongan pekerja.an dan mudah"" saya di terima di salah satu perusaha.an yg sudah saya lamar";positif
5;Terima kasih pada indeed karena selalu memberi informasi mengenai lowongan pekerjaan..ini sangat membantu skali. Saya pribadi berterima kasih.semoga lowongan pekerjaan melalui aplikasih indeed semakin sukses;positif
4;Sangat membantu dalam mencari lowongan kerja,semoga lebih bagus ke depan;positif
2;Sebenernya sih sangat membantu apk ini... Tpi sayang kebanyakan perusahaan yg masang iklan disini semuanya penipuan... Saya sering dpt panggilan karena pake apk ini tpi kebanyakan dari semua panggilan ujung2nya pada minta duit semua.. trs pada gx jls...;negatif
1;APK nya buruk banget sih !!!! Udah di donload malah ngelag !!! Lemot !!! Aneh banget !! Di buka lewat browser sblmnya, sama aje lemotnya, malah balik lg ke halaman awal !!! Kl ga niat buat buka apk loker, mending jangan deh. Kuotanya buat loker yg laen, sayang2 download2, tp nihil. Et aneh bgt !!! Geram aku;negatif
3;Maaf ya, saya mnta tolong pada aplikasi ini utk di pilah pilih ulang utk informasi lowongan kerja nya... Memang sangat membantu dan memudahkan kita utk melamar.. tpi ternyata udh 4x saya kena tipu karna apk ini, blm lama tgl 7 kemarin sya interview di balimester jaktim, untungnya saya tanya sama satpam dekat sana trrnyata modus nya penipuan, masa ada ya seperti ini di aplikasi sebagus ini.;negatif
5;Aplikasi yg dapat membantu para pemula fresh graduate maupun yg sudah pengalaman. Semoga makin berkembang dgn adanya indeedÃ°Å¸ËœÅ ;positif
5;Saya pernah bekerja di prusahaan telko dengan beberapa bidang seperti ITOC,NOC,HD. Dan saya juga pernah ikut serta dalam event ASIAN GAME 2018.;netral
5;sangat mudah untuk mencari peluang kerja dan mencari pengalaman baru;positif
1;Seneng sih udah ada panggilan tapi pas udah dateng ke yayasan belakang asrama haji bekasi eh malah di pintain uang? Hahaha kadang hidup segoblog ini ya, niat mau nyari uang tapi kenapa malah di pinta in uang?;negatif
1;Terlalu banyak loker dari Bluebird untuk posisi driver, sehingga loker dari yg lain untuk posisi driver sulit terpantau;negatif
2;Kok rumah sakit ga ada ya yg muncul. Terus bidang kesehatan juga ga ada!;negatif
3;Kebanyakan pt abal2.apakah tdk bisa di hilangkan pt2 yang sudah teridentifikasi hoax!!;negatif
4;Aplikasi bagus banget buat para pemula yg mau bekerja ada cv online , dan mudah di pahami untuk minus nya KURANG CEPAT MENGAPDATE data terbaru perusahaan contoh di google lowongan untuk pt ini seminggu yg lalu tadi di indeed 4 jam yg lalu sama kalo lowongan dah penuh harap di update :) tengkyu;netral
5;Sangat baik, banyak lowongan pekerjaan yang tersedia kita tinggal cari bagian atau nama perusahaan yang kita inginkan dan letak kota nya langsung keluar banyak;positif
5;Dapat mempermudah mencari lowongan pekerjaan;positif
5;Mantap team.. kembangkan agar fitur dari aplikasi ini lebih simple & ciamik.. nice;positif
1;tlg dunk dipilihÃ‚Â² kl da yg pasang iklan loker krn msh byk lokerÃ‚Â² di perusahaanÃ‚Â²&restoÃ‚Â² bodong pasang iklan loker..;negatif
1;Susah banget buat lamar di aplikasi ini, sering bgt kita diarahkan ke aplikasi lain kl mau melamar. Jadi gak praktis;negatif
1;Banyak yg bodongggg, emng gampang app nya mah, simpel, tpi loker2 dari prushaan nya fake A.K.A yg tipu'nipu,, ga aman gaessss...hhh;negatif
2;Kenapa setelah buat cv, belum selesai keluar aplikasi terus, dan tidak bisa lihat cv saya yg entah jadi atau belum dan bentuknya kaya apa? Aplikasi keluar terus.;negatif
4;Aplikasi indeed sangat membantu masyarakat untuk mencari pekerjaan yang sesuai kriteria pelamar wastab indeed..;positif
5;Aplikasi ini sangat bagus karna memudahkan saya untuk menemukan pekerjaan untuk kelangsungan hidup saya terima kasih banyak buat team yang membuat aplikasi ini yang mempermudahkan saya menemukan lamaran pekerjaan;positif
5;Dengan adanya indeed saya sangat puas dengan layanan dan kerja sama dengan indeed. Sangat bagus dan cepat ditanggapi dengan baik dalam hal informasi pekerjaan. Sukses slalu buat indeed.;positif
3;bagus aplikasinya mudah diakses oleh tunanetra tetapi ada tiga masukkan agar kedepannya lebih baik lagi yang pertama saya mau upload berkas yang type file pdf gak bisa akhirnya saya rubah menjadi docx, yang kedua jobsnya kebanyakkan kok untuk non tunanetra ada yang untuk tunanetra tetapi gak banyak, yang ketiga lowongan yang ada diperbanyak lagi tadi hanya 12 jobs dan khusus untuk tunanetra diperbanyak lagi. salam semangat;netral
5;Tahun 2018 saya dapat pekerjaan dsri aplikasi ini, semoga hari ini saya dapat pekerjaan juga dari aplikasi Indeed ini juga... Amiinn Terimakasih indeed terus pertahaan kan yaa;positif
5;Aplikasi ini sangat membantu, walau sekarang baru mencoba , mudah mudahan ada hasil;positif
1;Kemajakan lowongan pekerjaan di aplikasi ini penipuan. Orang susah nyari kerja kenapa harus di tipu. Jadi saya hapus,terlalu banyak spam email tiap hadi sedangkan semua isi lowongannya itu bohongan semua;negatif
3;responsip bagus dan sangat membantu pada pencari kerja.;positif
5;aplikasi ini bagus, bisa mempermudah kita utk mencari dan melamar pekerjaan;positif
5;mengerjakan kerusakan kendaraan truk seperti: service berkala, general overhoul dan suspensi.;netral
1;"Kebanyakan pabrik siluman.. Ada nama saat ditelusuri tak ada jejaknya. Untuk fresh graduate tidak disarankan karena rawan penipuan.. Kebanyakan lowongan disini jg penipuan yang ujung""nya minta uang.. Not recommended.";negatif
5;sudah sering saya cari info lowongan di aplikasi manapun belum ada yang sesuai,tapi di indeed saya bisa menemukan pekerjaan sesuai dengan bidang saya... terima kasih indeed...Ã°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸â„¢Â;positif
5;Sangat membantu saya dalam mencari lowongan pekerjaan. terima kasih Indeed Jobs;positif
3;Tampilkan lowongan kerja yang terbaru dan deletelte liwongan yang sudah terlalu lama mngkin untuk sebagian besar masyarakat bisa membantu untuk mencari lowongan kerja;netral
5;Para pejuang yang ingin mencari loker indeed apk solusinya;positif
3;Bagus tapi harus lebih sesuai dengan info lowongannya;positif
5;sangat mudah dalam mencari fan melamar pekerjaan dan selalu ada pemberitahuan ke alamat email pelamar kerja;positif
1;aplikasi ini ga jelas dari cara penyajiannya.. kecampur sm job lain.. udah difilter juga sm.. harusnya diurutkan berdasarkan tanggal tetapi tetap aja kecampur sm job lain.. mohon diperbaiki.. klw bgini mana jelas info jobnya..;negatif
5;aplikasinya ok banget...karna aplikasi ini saya dengan mudahnya bisa mendapatkan pekerjaan sesuai dgn yg saya inginkan..;positif
5;cepat dan fast respon., jadi mudah mendapatkan kerjaan, semoga lancar terus;positif
5;aplikasinya sangat membantu karena terlalu perhatian, saat di panggilan interview, di tolak selalu di beri tahu dan jika tidak di hubungi akan d review lagi... ini paling bagus banget deh...dan tolong di filter lagi untuk perusahaan yang tidak jelas agar tidak mendaftar. terima kasih;positif
5;sangat membantu mencari pekerjaan tanpa ribet2 kirim email atau gmail.. tpi sayang smpee sekrg belum ada pangglin sma sekali;positif
1;tolong dong tim indeed kalo yg pasang iklan lowongan pekerjaan, d teliti dulu, d kroscek lg itu kantor hoax kah, penipuan kah, krn udh beberapa kali ada panggilan kerja tp semuanyabga bermutu, penipuan semua.. tolong di perbaiki aja, saya pake indeed biar membantu bukan menyesatkan saya mencari pekerjaan.;negatif
5;sangat membantu tapi memang agak membingungkan , krn tidak adak pengelompokan utk Usia max .. tks;netral
5;sangat membantu saya dalam mencari kerja dan mempermudah saya dalam memperkenalkan diri dengan perusahaan2 yang sesuai dengan minat bakat saya... terima kasih;positif
5;aplikasi sangat membantu....tapi tolong untuk lebih difilter lagi untuk perusahaan yg mendaftar di aplikasi ini karna saya pernah dpt panggilan dan saya datangi sampai disana saya diminta uang dgn alasan untuk biaya lain..mana ada perusahaan yg benar meminta sejumlah uang..;negatif
5;baru tahu ada lamaran online,. semoga mudah dalam mencari pekerjaan.. walaupun belum ada hasilnya.. he he;netral
5;halaman kerjanya banyak.. sangat memuaskan;positif
5;saya pernah dapt panggilan kerja melalui app indeed ini tapi ternyata perusahaannya minta bayaran 400k baru bisa kerja, app ini sih sangat membantu para pencari kerja tp lebih bagus lg klu disaring perusahaannya;netral
5;Aplikasi ini sangat penting bagi aku untuk cari lowongan kerja sopir bisa cepat.. Jadi saya kasi 5 bintang skaligus;positif
1;min kenapa attacht foto kok susah. selalu file tidak dapat dibuka. padahal jpeg dan 1,1 mb.;negatif
1;aplikasi ko banyak perusahaan yg palsu sih coba lebih teliti lagi ... saya hampir kena tipu cari lowongan kerja di sini...;negatif
5;merekomendasikan dengan cepat dan mudah untuk lowongan yg saya ingin kan;positif
1;kebanyakan perusahaan bodong! dan gua ga prnh nemu yang perusahaan bnran, ga diweb ga di apk!! ga rekomen!klo ga prcya yaudh coba sndri.;negatif
5;sangat bagus dan bermanfaat untuk orang yg sedang mencari pekerjaan;positif
5;melamar dengan sistem indid/online lebih simple dan praktis;positif
5;aplikasi indeed lowongan kerja membantu mempermudah mengirimkan cv/lamaran kerja;positif
4;mantap aplikasi ini mudah sekali untuk mencari pekerjaan;positif
4;Agak bagus tapi kurang dapat info sesuai umur;netral
5;Alhamdulillah dpt panggilan tetapi tdk diketahui notifikasi pesan nya;netral
3;mantap... tapi kadang ada lamaran bodong masuk. saya kasih 3 karena ada beberapa lamaran harus via web lain..;netral
